tweet_id	sentiment	content
1965012573	__sentiment__neutral	Hates being sat around alone on a Friday night. big sad old loser
1964533051	__sentiment__hate	@walksthesehills i will push it into the sea for you
1960306067	__sentiment__sadness	@aianna21 @nandiaramos Sadly not, no. They're his colleagues and it's a work party
1751853587	__sentiment__love	Ok I'm going to go read my new Demonata book,so later  &lt;3
1960554951	__sentiment__fun	@inrsoul argh. Interested. Time maybe can't go. Maybe.
1965519933	__sentiment__empty	@Elixabef I hear you   Any time earlier than 11am is just mean!
1960491502	__sentiment__worry	@SuFiSammy praying you get better soon you sweet one , sorry your still not well
1753805460	__sentiment__relief	just finish clean up my computer/guest room's cupboard! my stuffs
1962381771	__sentiment__neutral	@shadowsforsale  !!!!!!!!!!!!
1965537500	__sentiment__relief	@DizzyMalfoy ouchie  Did u take some Excedrine? Thats the ONLY thing that kills my headaches FAST!
1694108293	__sentiment__surprise	@inrsoul ah! well, I'll see if I can find u later in the week.  I am tempted to look at Leica's this week. LOL. We could go check it out.
1695138232	__sentiment__happiness	Off to the banks to get this thing rolling! Hooray for days off!
1751679337	__sentiment__sadness	@ShebaBaby should be a rebroadcast of last weeks Pacquiao-Hatton fight. Don't plan your night around it.  I've said too much already.
1961437632	__sentiment__surprise	a guy called me AD-HD kid earlier today, and that hurts
1962660135	__sentiment__happiness	@youulovemee she is good! so gor-juz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no
1957581121	__sentiment__worry	Totally prepped for interview at 10, too bad twitter is off line..  - http://mobypicture.com/?onewzs
1752919706	__sentiment__enthusiasm	@cherrytreerec hows the peas doin? if you meet them, tell them i said hello
1961043012	__sentiment__sadness	@GatorsNow my feelings are hurt
1957474784	__sentiment__sadness	I'm sleepy but is feeling under the weather! ugh! These damn tonsils. I need some company or somebody to talk too!
1961033894	__sentiment__surprise	@simonwilder I want to play
1961412836	__sentiment__worry	@kedge0417 is work next door sucking again
1961962542	__sentiment__worry	headache
1961296484	__sentiment__relief	My ipod has taken it's last breath... Im truly devastated. I have lost my public transportation companion
1694954945	__sentiment__fun	@girltrumpet because its like ten times better than this place xD and its so beautiful and fun  and they have gold coast hot dogs!! xD
1753566139	__sentiment__happiness	munchin BACON BUTTIES! woohoo!!  my faves!!!
1753401493	__sentiment__love	Repeat final seconds of Game 3 Dal-Den please! DAMN THOSE OFFICIALS. :| Anyway, happy mothers day.
1753381377	__sentiment__fun	Playing &quot;The Simpsons Game&quot; for Nitentdo DS Light *_*
1962933053	__sentiment__surprise	Hi .. I have the net YAYY.. Im here for a short time though
1695580504	__sentiment__neutral	@sweetp0tatos  thanks chuck
1961758922	__sentiment__worry	@lauryqui  we're gonna miss you. dont worry, there will be more for sure!
1695220714	__sentiment__fun	Presentation - done! And btw: my teacher is cute as hell
1694568031	__sentiment__neutral	@TheLonely California
1694110088	__sentiment__neutral	@LukeDennehy Good to hear  I have a feeling though the 'behind the scenes' and/or being there is better than what is shown on TV!
1957044789	__sentiment__worry	@Moss1982 bad times?
1695344406	__sentiment__worry	@TSapi1 I saw your tweet a couple of weeks ago that had that hashtag, so wanted to contribute since I am a huge Mitch fan
1961002924	__sentiment__sadness	Another day in jury duty.
1964710454	__sentiment__relief	@DAEONE haha wtf is that! You don't want me to leave
1963147265	__sentiment__worry	@mileycyrus WHAT THAT'S NOT FAIR I CAN'T VOTE IT SAYS THE VOTING IS CLOSED  BUT I DID VOTE EVERYDAY WHEN I COULD VOTE LIKE 20X'S
1961478310	__sentiment__worry	@belfair_rocks I WISH he could fix this dang thing!!!
1753483596	__sentiment__worry	Zombies make great huggers b/c they don't lower their arms or move to fast...  Ã¯Â¿Â½ @zaneology (via @sharonhayes)
1753868865	__sentiment__neutral	Listening to Apparat, about to make bacon and eggs.  Surprisingly functional this morning
1957496192	__sentiment__worry	@urbancritter I am lost. Please help me find a good home.
1751680889	__sentiment__neutral	5K done in under 60mins!NoBigDeal? Psst,I weigh 280lbs!Yippee!  Thanks @JonathanRoche #NEWO (No Excuses WorkOuts) &amp; @theFlylady #Flylady !
1694203447	__sentiment__neutral	@Kingtardy yessir that is 100% right
1694745619	__sentiment__neutral	#Supernatural at 9:30pm on #Ten.. Counting down..
1694930657	__sentiment__happiness	@nicolemauricio Aw how come ur up so early? love ur youtube vids btw
1753711074	__sentiment__neutral	@Brandensilva Most of my friends wanted to try it yesterday but failed because of the whole .Net thingy...it worked fine with me
1960149950	__sentiment__happiness	getting ready for the day, out then work till close
1961006236	__sentiment__sadness	is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah
1957741959	__sentiment__worry	Layin in bed awake. Txtin my girl in vegas. Wishin I didn't have to work and I was w her
1752257687	__sentiment__worry	's plans didn't go as followed, but its ok
1694071861	__sentiment__enthusiasm	@AlviHalderman Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694494207	__sentiment__relief	@mkarim thanks for the #followfriday as you can see us South Africans were on holiday on fri
1750897015	__sentiment__neutral	still shopping and looking for shoes now
1961701707	__sentiment__fun	@Rae4OSU where ya at girlie...haven't heard from you in a while  missing your cheery disposition...LOL
1966171157	__sentiment__sadness	@Xx_JessicaB_xX yip.....aw gonna miss them on bb
1963160439	__sentiment__sadness	feeling really dizzy  not soo good
1957376526	__sentiment__neutral	You need to remember the data the customer has entered on previous pages when they use the back button. So, so many don't do this
1962951959	__sentiment__worry	Installing a new hard drive! Gotta redo everything though
1752673780	__sentiment__happiness	@Hatz94Music We got a guy in the chat now lol.
1965996604	__sentiment__sadness	I think i am getting a cold
1751886931	__sentiment__happiness	@Joannah11 I've had @hempware for a while now, just in case. And yeah, I start work there again tomorrow. Very excited
1695163224	__sentiment__surprise	@BELLION1988 thought u said twitter was crap bellion?
1965397867	__sentiment__worry	Just found out that one of my coworkers in St. Paul (who I actually know and talk to) got laid off. This blows.
1694930394	__sentiment__neutral	no new books. *sigh* will probably reread Gaiman's &quot;American Gods&quot; or Murakami's &quot;Wind-up bird chronicles&quot;
1956993080	__sentiment__neutral	shift time  bbye biochem waaaaahhhhhh!! http://plurk.com/p/wxizo
1695109334	__sentiment__happiness	@Irish1974 Yeah, it's good.  Just startled me.
1753566105	__sentiment__neutral	Went and saw Fighting last night with the best friend. It wasn't all that great but Channing Tatum is amazing!
1966311574	__sentiment__sadness	My dog died today. We had her for 11 years. I miss her so much.
1965724622	__sentiment__surprise	@currykidd rofl. room is too small to dance
1966094491	__sentiment__sadness	Grandma Caminker passed away today.  She will be missed, but may she rest in peace.
1750893693	__sentiment__worry	@wendywings Just hoping you're ok, sincerely concerned
1753903325	__sentiment__happiness	Had a great time last night!
1961093718	__sentiment__sadness	at work with a HUGE headache
1695620429	__sentiment__love	@bextherex: i love you momma
1965075774	__sentiment__neutral	@TheMakeupSnob
1694567383	__sentiment__enthusiasm	@colbyrne totally agree
1695344527	__sentiment__worry	Passed 700,000 views of my YouTube videos
1964083751	__sentiment__worry	no boby will not talk 2 me
1957230653	__sentiment__worry	@andyclemmensen you didnt send me the text
1752723717	__sentiment__empty	ontd is our god
1965494675	__sentiment__worry	I can't take it anymore
1958133009	__sentiment__neutral	at MKG 3 now. and all alone
1694013584	__sentiment__neutral	@druey Merlin wasn't too bad. Already watched it on BT of course
1753903731	__sentiment__neutral	I made a MySpace for Twitter with the name &quot;The Twitter Kingdom&quot;. Here is the link: http://bit.ly/13PQtw  - join me!
1695845013	__sentiment__neutral	@CarlosV cool np. It's got me working on a series of designs.
1751394666	__sentiment__worry	its so hard to get mum to answer the phone!! happy mothers day to her anyways..
1694455192	__sentiment__happiness	@MrsSprousex mee too it's looks amazeeeeeee
1752019648	__sentiment__love	I Luv Da movie Say Anything...  ? http://blip.fm/~5yroy
1964325219	__sentiment__hate	damn, my photo is gone!
1751645614	__sentiment__relief	Made breakfast for bf; went to sears to pass my drivers test! stayed with minh for a lil, sauna&amp;spa with aunt, uncle &amp; mom; FINALLY HOME
1696005258	__sentiment__enthusiasm	@KatieKrafka oh you crazy kids and your stress. try effed / not effed; followed by acceptance. works wonders for the rest of the world
1695806457	__sentiment__worry	@Usticks555 ... lol that was a great hug. @BCishere they should be back sometime in may
1960862577	__sentiment__worry	My sister got a lunch date and I don't
1965593080	__sentiment__sadness	@annamessias i miss yoooooooooooooooooooou my poia
1960814796	__sentiment__neutral	Plane tickets to UK and everywhere in Europe are BEYOND cheap (for June-Oct!!), but there's NO gig in the near future announced yet
1753401106	__sentiment__neutral	@sm bacoor  wahaha may wifi toinks new hair wiih short.. short.. http://plurk.com/p/sveoi
1965555022	__sentiment__surprise	tMeme&gt; My besties. If only @ddlovato was there.  on Twitpic: http://twitpic.com/67hac - My besties. If.. http://twitpic.com/67hac
1965542929	__sentiment__sadness	@Axelsrose  im trying to fix myself really but i need to stop cutting myself
1751252271	__sentiment__happiness	@cocotian of course i do.. such an adorable face.
1961973461	__sentiment__sadness	argh! why why why
1753516399	__sentiment__neutral	yeh. merch shopping to look fab.
1957047408	__sentiment__neutral	@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi
1694628414	__sentiment__neutral	Sky man is quite friendlyand likes joey  still annoyed that I got woke up about half eight though
1752289783	__sentiment__fun	Just back from bingo w/family -- I won over $1100! Fun night
1958094009	__sentiment__neutral	@philiplinden @secondlife Blake Sea should have been a water sandbox (a la Cordova), but we can't rez objects and autoreturn is 5 mins
1694881104	__sentiment__relief	@Hooked4Life Sheesh. No crochet? BAH and humbug. And sleep? Um, I suppose I will someday
1966065758	__sentiment__love	I suck dick
1752646449	__sentiment__neutral	eating some dark chocolate peanut m&amp;ms
1962142194	__sentiment__worry	am little bit upset   ppl is jerk-
1961452189	__sentiment__worry	@CursedChimera; Re: Home - that's exactly what I meant... home in D-town. ;) Also, re: computer... uh... I brokt it...
1694494552	__sentiment__happiness	I'm finally going to bed, everybody.. whatever you're doing, BE BLESSED!
1694274752	__sentiment__happiness	Happy Star Wars Day! .... May the 4th Be with You!
1695082054	__sentiment__worry	Shoutout to Reyah my fellow Philly homegirl we're both making the best of hard situations  (PUSH) pray until something happens.. much love
1753451868	__sentiment__neutral	@dinuks switch to something else then
1753009393	__sentiment__love	@green_i_girl  is okay! Hearts getting lovin! Sorry for sneezes.
1961830425	__sentiment__fun	@misskitty05 i wish i had a 12hr nap!!  lets talk rachel into getting one of these now.. lol
1694400094	__sentiment__neutral	(We got *both* kinds of music here...)
1694125900	__sentiment__neutral	@MrsSprousex Yars
1966253593	__sentiment__worry	I feel like a lost puppy without my phone.
1965591368	__sentiment__hate	I have had the William Shatner version of Rocket Man in my head for 3 days now. It's fucking distracting
1752562405	__sentiment__surprise	@TheBeatles Time to reissue all @TheBeatles albums on vinyl!  yesss! that would be fab! fab! fab!
